21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,A-,24
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,B+,15
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,B-,31
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,O+,36
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,O-,32
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,AB+,16
21,SHYAM Blood Bank Services & Supply,"Secunderabad City, Secunderabad - 500003 (Near Railway Station)
",Secunderabad,AB-,39
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,A+,39
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,A-,35
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,B+,37
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,B-,22
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,O+,31
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,O-,31
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,AB+,15
22,Sri Balaji Blood Bank,"Door No 16-8-923, Nalgonda X Roads, Malakpet, Hyderabad - 500036 (Beside SS Garden Function Hall)
",Malakpet,AB-,33
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,A+,36
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,A-,34
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,B+,12
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,B-,40
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,O+,36
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,O-,25
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,AB+,27
23,Doctors Blood Bank,"16/8/923 Cellar Sri SAI Towers, Nalgonda X Road, Below SBI, Malakpet, Hyderabad - 500036
",Malakpet,AB-,28
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,A+,12
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,A-,29
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,B+,26
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,B-,18
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,O+,16
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,O-,22
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,AB+,40
24,Navjeevan Blood Bank,"16-2-678/1/C, Old Malakpet, Hyderabad - 500036
",Malakpet,AB-,20
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,A+,14
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,A-,19
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,B+,11
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,B-,12
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,O+,17
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,O-,40
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,AB+,26
25,Wockhardth Hospitals Limited,"House No 16-9-800, Manikonda Nilayam, Old Malakpet, Hyderabad - 500036
",Malakpet,AB-,29
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,A+,40
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,A-,32
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,B+,26
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,B-,30
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,O+,34
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,O-,27
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,AB+,32
26,Vivekananda Blood Bank,"Door No 12-2-790/4, Kings Furniture Lane, Mehdipatnam, Hyderabad - 500028 (Opposite Piller No 28, Ayodhya Nagar Colony)
",Mehdipatnam,AB-,26
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,A+,10
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,A-,17
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,B+,10
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,B-,34
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,O+,22
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,O-,12
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,AB+,18
27,Premier Blood Bank,"3rd Floor, P K 415, Mehdipatnam, Hyderabad - 500028 (Near Vista Diagnostics, Nanal Nagar)
",Mehdipatnam,AB-,11
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,A+,29
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,A-,37
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,B+,32
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,B-,9
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,O+,31
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,O-,11
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,AB+,9
28,Indian Red Cross Society,"Shri J M Tanna Red Cross Bhavan, Idar Road, Himatnagar Ho, Himatnagar - 383001 (Near Post Office)
",Himatnagar,AB-,9
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,A+,9
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,A-,35
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,B+,32
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,B-,39
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,O+,26
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,O-,24
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,AB+,33
29,Civil Hospital Blood Bank,"Civil Campus, Himatnagar Ho, Himatnagar - 383001
",Himatnagar,AB-,16
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,A+,38
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,A-,26
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,B+,38
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,B-,9
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,O+,38
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,O-,36
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,AB+,33
30,Rajya Lakshmi Charitable Trust,"House No 18-77/78, Chaitanyapuri, Hyderabad - 500060 (Opposite Swagath Hotel Lane, Kamala Nagar)
",Chaitanyapuri,AB-,29
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,A+,9
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,A-,24
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,B+,33
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,B-,23
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,O+,10
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,O-,9
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,AB+,22
31,Navajeevan Blood Centre ( Blood Bank ),"Door No 18/77/78 Rudra Complex, V V Nagar Road, Kamala Nagar Road No 3, Chaitanyapuri, Chaitanyapuri, Hyderabad - 500060 (Metro Pillar No 1556 Indian Bank Lane)
",Chaitanyapuri,AB-,15
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,A+,15
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,A-,31
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,B+,11
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,B-,36
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,O+,35
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,O-,34
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,AB+,35
32,Sangam Blood Bank,"House No 8-15-106/1, 3 Rd Floor, Lb Nagar, Hyderabad - 500074 (Beside BVK Multiplex Parking Area)
", L B Nagar,AB-,26
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,A+,18
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,A-,33
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,B+,38
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,B-,34
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,O+,40
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,O-,23
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,AB+,25
33,Kamineni Blood Bank ,"C/O, Kamineni Hospitals Pvt Ltd, Survey No 68, LB Nagar, Hyderabad - 500074 (Beside Big Bazar)
",L B Nagar,AB-,21
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,A+,39
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,A-,13
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,B+,14
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,B-,28
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,O+,25
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,O-,35
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,AB+,36
34,Olive Blood Bank,"Nanal Nagar X Road, LB Nagar, Hyderabad - 500074
",L B Nagar,AB-,19
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,A+,14
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,A-,12
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,B+,35
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,B-,37
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,O+,27
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,O-,12
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,AB+,35
35,Red Cross Blood Bank,"Door No 1-9-310, Road No 6, Vidya Nagar, Hyderabad - 500044 (Opposite Achyutha Reddy Complex)
",Vidya Nagar,AB-,34
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,A+,9
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,A-,30
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,B+,26
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,B-,24
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,O+,34
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,O-,26
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,AB+,19
36,Andhra Mahila Sabha Durgabai Deshmukh Hospital & B,"Osmania University Road, Adikmet-vidya Nagar, Hyderabad - 500044
",Vidya Nagar,AB-,18
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,A+,35
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,A-,24
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,B+,40
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,B-,13
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,O+,13
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,O-,13
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,AB+,31
37,Government Maternity Hospital,"Koti, Hyderabad - 500095 (Near Sultan Bazar, Opposite Womens College)

",Koti,AB-,36
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,A+,39
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,A-,25
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,B+,36
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,B-,11
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,O+,9
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,O-,20
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,AB+,32
38,Lions Club Of Hyderabad East Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Beside Government Ent Hospital, Opposite State Bank Of India)

",Koti,AB-,25
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,A+,9
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,A-,34
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,B+,14
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,B-,33
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,O+,10
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,O-,19
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,AB+,12
39,Bhanji Kheraj Blood Bank,"Bank Street, Koti, Hyderabad - 500095 (Near Feroz Gandhi Park)

",Koti,AB-,25
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,A+,35
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,A-,28
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,B+,38
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,B-,17
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,O+,12
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,O-,32
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,AB+,13
40,Kamineni Blood Bank (Kamineni Hospitals),"C/O, Kamineni Hospitals, Door No 4/1/1227, King Koti, Hyderabad - 500001 (Behind Taj Mahal Hotel)

",Koti,AB-,15
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,A+,24
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,A-,13
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,B+,17
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,B-,31
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,O+,32
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,O-,13
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,AB+,23
41,Aditya Blood Bank,"Door No 4-3-154/3, Main Road, Abids, Hyderabad - 500001 (Beside Pragati College, Near Hanuman Vayamshala)

",Abids,AB-,24
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,A+,8
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,A-,18
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,B+,37
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,B-,16
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,O+,17
42,Ymca Blood Bank,"Institute Of Preventive Medicine, Narayanguda, Hyderabad - 500029 (Near Narayanguda Police Station)

",Narayanguda,O-,30
